02/09/2005,England,Beeby,52.664913,-1.034894,Oval,Daytime sighting - fast object&#44 trick of the mind&#44 I dont know&#33
05/09/2005,Scotland,Newton of Falkland,56.25,-3.166667,Light,reflected cloud white glowing lights randomly apearing and spinning around a center piont and reversing
10/09/2005,England,Copthall Green,51.691782,0.049593,Circle,three orange balls in formation over Upshire in essex
18/09/2005,England,Sefton,53.443438,-3.005946,Flash,light flashes over liverpool
25/09/2005,England,Nottingham,52.966667,-1.166667,Changing,UFO sighting &#44Nottingham England.Bright light eventually appeared to grow and change shape b4 vanishing
01/10/2005,England,Buxton,52.75,1.3,Light,3 satellite looking objects moving close together
07/10/2005,England,Asfordby,52.755637,-0.947553,Other,star shape low flying fast
10/10/2005,Wales,Newtown,52.516667,-3.3,Formation,red/orang lights dancing in the sky.
11/10/2005,England,Cannock,52.683333,-2.016667,Formation,Formation spotted
11/10/2005,England,Rotherham,53.433333,-1.35,Oval,A light it was a oval shape duration was 1hr
13/10/2005,England,Bayston Hill,52.666667,-2.75,Light,bright lights in England (shropshire)  near shrewsbury
14/10/2005,Wales,Llanelli,51.676111,-4.156667,Triangle,triangle object flew over my house early morning blocking out all stars
19/10/2005,Wales,Colwyn Bay,53.3,-3.75,Other,Aeroplane which turned into cigar light shape&#44 then a circle of red/green light in North Wales UK
20/10/2005,England,The Green,51.833333,0.583333,Other,30 orange star like objects hovering above the M25
21/10/2005,England,Bristol,51.45,-2.583333,Light,it was changing colour &#44 zig zag pattern&#44 rapid upward travel.
24/10/2005,England,Manchester,53.5,-2.216667,Formation,triangle shap pattern over my town of swinton manchester england.
01/11/2005,England,Beeby,52.664913,-1.034894,Circle,low flying&#44 below cloud level&#44  large&#44 very clearsighting&#44 round&#44 covered in lights no noise moving about the same speed as a plane
02/11/2005,England,Eastbourne,50.8,0.233333,Oval,Hovering object over house
04/11/2005,England,Rufford CP,53.166667,-1,Fireball,fire ball shape object seen in nottinghamshire  time was 22.35 heading south west at speed
12/11/2005,Scotland,Glasgow,55.833333,-4.25,Light,bright light hovering in sky&#44after a few minutes it dissappeared
13/11/2005,England,Thorne,53.610421,-0.96144,Chevron,High altitude lights in chevron shape
15/11/2005,Wales,Swansea,51.633333,-3.966667,Sphere,circle hovering object
17/11/2005,England,Bicester,51.9,-1.15,Unknown,Light that faded into the cloudless night sky
18/11/2005,England,Sunderland,54.911944,-1.383333,Light,Two white lights seen could be light balls or possible cigar shaped craft.   ((NUFORC Note:  Student report.  PD))
18/11/2005,England,Durham,54.766667,-1.566667,Light,six lights in the moors flashing at each other.
19/11/2005,England,City of London,51.514125,-0.093689,Light,I was watching outside my window and sundenly I saw different colours of light in the sky&#44 (mostly red). Inside the lights I could see
20/11/2005,England,The Green,51.833333,0.583333,Light,11 or so orange lights flying in a staggerd formation across the sky.
27/11/2005,England,Manchester,53.5,-2.216667,Cross,star shaped object which changed shape over cast night 27 november 2005 west direction ?
27/11/2005,England,Lichfield,52.683333,-1.816667,Light,extremely brightly lit object behind clouds which instantaneously moved severals miles at a time over green belt
29/11/2005,England,Huntingdon,52.333333,-0.183333,Diamond,Large diamond shaped object observed and photographed&#44With smaller objects moving slowly across the horizon
29/11/2005,England,Sheffield,53.366667,-1.5,Other,astrophotography cygnus/sheffield
02/12/2005,England,Cranham,51.833333,-2.166667,Light,3 Very Bright Lights All Tightly Next To Each Other Blindingly bright Moved suddenly and disappered
05/12/2005,England,Lower Tadmarton,52.037774,-1.42576,Triangle,Triangle shaped UFO&#44 three green lights at night in the countryside of Oxfordshire&#44 England.
08/12/2005,England,Blackpool,53.816667,-3.05,Disk,#ERROR!
08/12/2005,England,Park Central,52.466667,-1.916667,Changing,More strange lights and even smells over cannock chase.
09/12/2005,England,City of London,51.514125,-0.093689,Other,Violet&#44 hexagon shaped&#44 just flew over
15/12/2005,England,Scarborough,54.287222,-0.414167,Oval,((HOAX POSSIBLY))  It was winter of 2005 and a cold night.
19/12/2005,England,Park Central,52.466667,-1.916667,Circle,Many orange lights flying over Birmingham which dissapeared.
21/12/2005,England,Earlestown,53.452889,-2.63508,Light,i saw what i would describe as a bright orange light which at first i assumed to be the lights from a aircraft but i noticed ther was a
23/12/2005,England,Whittington,52.166667,-2.166667,Light,worcester uk 23/12/05 17:40 (approx) gmt
23/12/2005,England,Park Central,52.466667,-1.916667,Triangle,ORANGE TRIANGULAR LIGHTS INVERTING AND FLIPPING THROUGH SKY SEEN OVER BIRMINGHAM
25/12/2005,England,Denne Park,51.05,-0.333333,Unknown,objects on or near the moon
25/12/2005,England,Shaftesbury,51.0046,-2.198083,Light,Very bright star/light goes out in milliseconds
28/12/2005,England,Preston,53.888996,-2.633778,Circle,strange glowing light in the sky over fleetwood englang uk.
01/01/2006,England,Higher Clovelly,50.999281,-4.399824,Other,4  square different coloured panels were 100% visible~ headed out towards the Bristol chanel and was out of sight
03/01/2006,England,Brighton,50.833333,-0.15,Oval,Black oval with 3 flashing lights and 20 white lines.
03/01/2006,England,Maidstone,51.266667,0.516667,Fireball,3 purple/grey firball object&#44 2 chasing 1&#44observed 8.00 clear morning over penenden heath&#44maidstone&#44kent&#44uk
03/01/2006,England,Gillingham,51.35,0.6,Disk,disk shaped craft with intense bright white lights travelling northwest.
04/01/2006,England,York,53.954115,-1.064262,Triangle,Craft was very fast and slim&#44 with coloured lights
07/01/2006,England,Lyme Regis,50.733333,-2.933333,Triangle,an amazing crafts with very bright lights and high speed
07/01/2006,England,Warminster,51.203611,-2.180833,Sphere,A bright ball of light moving towards us faded from sight. Object seen by 6 people and captured on video
10/01/2006,England,Exeter,50.7,-3.533333,Teardrop,Four Craft Circle Above House - Devon UK  ((NUFORC Note:  Student report.  PD))
14/01/2006,Wales,Swansea,51.633333,-3.966667,Sphere,3 lights flashing simultaneously. 2nd one chased the 1st. 3rd one began spinning&#44 emanating pinkish light. All three did this.
15/01/2006,England,Nottingham,52.954783,-1.158109,Teardrop,a great big shape that changes
16/01/2006,Scotland,Glasgow,55.833333,-4.25,Light,glowing object of great speed with alternating directional movements in the night sky
19/01/2006,England,Sheffield,53.366667,-1.5,Light,We do not have aircraft that fast which can turn so sharply
19/01/2006,England,Skegness,53.133333,0.35,Triangle,Triangle formation of lights rotating in North Eastern Sky&#44 England&#44 United Kingdom.
21/01/2006,England,Elton CP,53.145,-1.67,Other,2 large lights (over each other) and two small flashing lights in the centre (red and blue) went very fast then slow then it vanished
25/01/2006,England,West Northamptonshire,52.355518,-1.17432,Changing,colour changing shape changing flashing light in the sky over warwickshire in England
05/02/2006,England,Manchester,53.5,-2.216667,Other,S shaped solid object  revolving slowly high in the sky
06/02/2006,England,,51.608866,0.032439,Other,((HOAX))  A fleet of ships landed in my back garden and took off again.
12/02/2006,England,North Lincolnshire,53.716667,-0.333333,Unknown,((HOAX)) RAF CHASES SINGLE RED LIGHT
14/02/2006,England,Preston,53.888996,-2.633778,Sphere,Bright orange light with flame behind it flying across the sky
16/02/2006,England,Norwich,52.633333,1.3,Other,((HOAX??))  a UFO with possible connection to my past.
19/02/2006,England,City of London,51.514125,-0.093689,Light,Huge section of sky filled with burning purple/orange colour over london
21/02/2006,England,Sheffield,53.366667,-1.5,Circle,a bright orange/yellow orb flashed through the sky with heavy cloud formation not a shooting star and way too fast for a plane light i&#39
28/02/2006,England,Oxford,51.75,-1.25,Formation,6 craft red /dark brown colour  no noice
03/03/2006,England,Felpham,50.783333,-0.65,Circle,Objects in sky not planes&#44 too high&#44 4 or 5&#44 communicating.
03/03/2006,England,City of London,51.514125,-0.093689,Triangle,Moving at about the speed of a plane&#44 there was a black triangle with approx 10 faint lights down 2 sides&#44 travelling east/south-east.
04/03/2006,England,Allesley,52.416667,-1.55,Cross,4 cross shaped crafts.  ((NUFORC Note:  Possibly not a serious report?  PD))
04/03/2006,England,Canterbury,51.266667,1.083333,Disk,100mw Red pulsar laser chased off  UFO.
05/03/2006,England,Park Central,52.466667,-1.916667,Other,Looking through my kitchen window&#44 I can see several horizontal&#44 white lines appearing in the sky&#44 all travelling in the same path. Tho
05/03/2006,England,City of London,51.514125,-0.093689,Oval,2 bright oval shaped objects above central London.
13/03/2006,England,Morecambe,54.066667,-2.833333,Triangle,still triangle shape craft that had light at its corners. Veiwed from a moving car.
19/03/2006,England,Park Central,52.466667,-1.916667,Light,I actually saw an alien
30/03/2006,Scotland,Penicuik,55.816667,-3.233333,Triangle,I am a police officer in scotland and while on night duty near to the Pentland hills which is near to Edinburgh I observed a triangle s
31/03/2006,England,Bolton,53.584441,-2.428619,Other,I saw two lights which appeared to be linked very high up&#44 as I looked at the lights&#44 I  saw up to twelve flying together.
03/04/2006,Wales,Cardiff,51.5,-3.2,Other,They sped off in a Northly direction. These were not planes&#44 jets&#44 birds  insects.
04/04/2006,England,Aspley Guise,52.033333,-0.633333,Cigar,Cigar shaped object fixed in the sky rotating but fixed in same position metallic in colour
04/04/2006,England,Brockamin,52.183333,-2.316667,Circle,3 UFOS over Leigh Lancashire
06/04/2006,England,Leeds,53.8,-1.583333,Light,two bright lights in sky - Brightened then dimmed -  definatly not a plane
07/04/2006,England,City of London,51.514125,-0.093689,Oval,Non believer sees opaque ring shaped object in Central London&#44 England
10/04/2006,England,Knott End-On-Sea,53.916667,-3,Disk,Ok &#44 something weird has just happened like five minutes ago...I opened my curtains and looked outside and I saw a kind of black di
11/04/2006,England,Allesley,52.416667,-1.55,Formation,9 craft in kite shape glowing
11/04/2006,England,City of London,51.514125,-0.093689,Oval,AT NIGHT&#44 APPROXIMATELY 20-25 OVAL SHAPED ORANGE OBJECTS FLEW ACROSS THE SKY SLOWLY&#44 STOPPED FOR ABOUT 1 MINUTE&#44 BEFORE FLYING SOUTH AN
11/04/2006,England,Long Buckby Wharf,52.3,-1.116667,Formation,Formation of 6-8 glowing orange lights flying across sky then disappearing.
14/04/2006,England,City of London,51.514125,-0.093689,Sphere,Bright wight orb hovering and performing high speed zig zags. possibly chased by a millitary fighter.
14/04/2006,England,Camberley,51.35,-0.733333,Teardrop,cloaked ball shape object near camberley U.K. Good friday 2006 p.m.
16/04/2006,England,Cranham,51.833333,-2.166667,Triangle,Triangular shaped object seen travelling slowly across the sky.  3 visible red lights at each point of the triangular craft.  The craft
17/04/2006,Scotland,Carrington,55.833333,-3.083333,Circle,huge glaring light&#44 brighter than anything else in the sky and massive&#44 above edinburgh scotland city center. light disappeared then ap
25/04/2006,England,Doncaster,53.533333,-1.116667,Light,light in the sky
05/05/2006,England,Washington,50.9,-0.4,Sphere,White Ball (not Silver shining) Approx 10 feet across travelling quickly in an arc before slowing and &#39hovering&#39 above me.
06/05/2006,England,Sefton,53.666667,-3,,5.6.06  hexigon shape craft over the town of southport england
06/05/2006,Wales,Ceredigion,52.130661,-3.783712,Triangle,BRECON BEACONS UFO/S  ((NUFORC Note:  Possible birds in distance??  PD))
11/05/2006,England,City of London,51.514125,-0.093689,Light,7 bright red lights hovering and then shooting upwards into space at an alarming rate&#33
13/05/2006,England,City of London,51.514125,-0.093689,Light,massive bright light&#44 low in the sky
14/05/2006,England,Newcastle upon Tyne,54.988056,-1.619444,Light,two lights (north sea&#44 uk)
17/05/2006,England,Heswall,53.333333,-3.083333,Triangle,Invisible with silver triangular back.
18/05/2006,England,Preston,53.888996,-2.633778,Unknown,Lancashire&#44 UK at about 9:30pm&#44 an UFO passed over a crowd on BIG BROTHER live on Channel 4.  The UFO sighted by me was too bright to b
20/05/2006,England,Newcastle upon Tyne,54.988056,-1.619444,Unknown,Well I was watching a movie with my girlfriend.We live on the sixth floor of an 8 storey building. All of a sudden a very bright light
20/05/2006,England,Dolphinholme,53.962873,-2.745362,Changing,Spacecraft land in bowland
20/05/2006,England,Church,53.753609,-2.37218,Changing,Sighting in the forest of bowland
23/05/2006,Scotland,St Andrews,56.333333,-2.783333,Sphere,I was watching the events taking place on the turn (9th green and 10th fairway) on the St Andrews Old Course golf links where I sit for
24/05/2006,England,Blackburn,53.748575,-2.487529,Circle,A small black circle rises and then stops dead in front of cloud&#44there one moment gone the next.
25/05/2006,England,West Northamptonshire,52.355518,-1.17432,Light,Multiple luminous objects sighted in night sky
26/05/2006,England,West Northamptonshire,52.355518,-1.17432,Light,More luminous objects seen in night sky.  ((NUFORC Note:  We suspect possible sightings of satellites.  PD))
26/05/2006,Scotland,Arbroath,56.55,-2.583333,Rectangle,Arbroath UK - Large fireball type object disappears over the North Sea
29/05/2006,England,West Northamptonshire,52.355518,-1.17432,Light,More luminous objects sighted in night sky.  ((NUFORC Note:  Possible sightings of satellites&#44 we suspect.  PD))
31/05/2006,Wales,Stansty,53.05,-3,Light,Extreme bright light falling to the ground slowly
03/06/2006,England,Maidstone,51.270363,0.522699,Circle,Numerous white objects appear over kent in the clear blue skys
06/06/2006,England,West Northamptonshire,52.355518,-1.17432,Sphere,we were having a barbacue with the nieghbours and i glanced to the east and saw apurple blue spherical object within 5mins 2 others had
06/06/2006,England,City of London,51.514125,-0.093689,Teardrop,I teardrop shape object  whistled across the street.
06/06/2006,England,Brighton,50.833333,-0.15,Sphere,sperical shapes in triangle formation
08/06/2006,England,Bayston Hill,52.666667,-2.75,Disk,((HOAX??))  round
08/06/2006,England,City of London,51.514125,-0.093689,Formation,approx 10 lumious uaps flying east west at high speed in cheveron shape
09/06/2006,England,Brighton,50.833333,-0.15,Light,5 &#39shooting stars&#39 across the English Channel (between Brighton&#44 UK and Dieppe&#44 France)
10/06/2006,England,Park Central,52.466667,-1.916667,Triangle,black triangle than accelerated very quickly
10/06/2006,England,Westerfield,52.083333,1.166667,Triangle,3 ufos changing couler then shooting of around 2000 mile an hour
11/06/2006,England,Wednesbury,52.552888,-2.02208,Light,Silent Light seen in sky moving 5-6 times faster than Fighter Jet in Persuit and Fighet could be heard UFO moving at 4000 MPH?
22/06/2006,England,Hoylake,53.393238,-3.17628,Sphere,1 White light sphere. 1  green flashing light flooded streets with its light
23/06/2006,England,Sunderland,54.911944,-1.383333,Light,Strange Light Ball seen floating in sky.
24/06/2006,England,City of London,51.514125,-0.093689,Light,two lights&#44 one amber&#44 one white coming closer photos taken of both.
24/06/2006,England,Manchester,53.5,-2.216667,Sphere,my husbnd and babysitter and myself witnessed 6 sphere shapes glowing a bright orange almost goldish color in the sky outside my house
26/06/2006,Scotland,Inverkeithing,56,-3.4,Disk,UFO over Fife&#44 Scotland?
30/06/2006,England,Manchester,53.5,-2.216667,Egg,it was still light&#44 the ufo moved slowley  at are pace when followed us&#44 an stayed in one spot while we had a good look&#44
30/06/2006,England,Leeds,53.800755,-1.549077,Sphere,Football sized glowing object (like a ball of fire). Moving slowly across the sky.
08/07/2006,England,Bullockstone,51.35,1.1,Sphere,Orange spheres
08/07/2006,England,City of London,51.514125,-0.093689,Light,Two bright red lights in the sky&#44 appeared low flying but totally silent almost as though they were travelling in the wind.
08/07/2006,England,Long Buckby Wharf,52.3,-1.116667,Oval,light grey oval object travelling at speed/no flashing lights or trails and not bright direction sw/ne/ ..no noise
10/07/2006,England,Felpham,50.783333,-0.65,Triangle,Traingular Craft&#44 combined with outer body experiences?
12/07/2006,England,West Northamptonshire,52.355518,-1.17432,Other,Driving in my car at sunset&#44 I noticed 2 bright lines in the sky moving both horizontally and vertically but never changing position.
13/07/2006,England,Beacon,50.212222,-5.294444,Light,Soundles flight . Brightly illuminated . Very high . Somewhat erratic flight .
15/07/2006,England,Sunderland,54.911944,-1.383333,Light,Witnessed two strange white lights in the sky from my home in Sunderland&#44 UK
16/07/2006,England,Heswall,53.333333,-3.083333,Sphere,spherical moving object in sky ranging from fast to static
16/07/2006,England,Allesley,52.416667,-1.55,Changing,object changing shape(maybe)splitting into two.
16/07/2006,England,West Northamptonshire,52.355518,-1.17432,Disk,fly metalic disc and manuvering in a fast way like stunt kite
16/07/2006,England,Allesley,52.416667,-1.55,Changing,((POSSIBLE HOAX))  Strange object in the sky.
16/07/2006,England,City of London,51.514125,-0.093689,Circle,the first one we saw was probably doing half of warp speed&#44it moved very swiftly&#44the technology&#39s got to be incredible for the way it m
16/07/2006,England,City of London,51.514125,-0.093689,Light,White orb over Canary Warf&#44london.
17/07/2006,England,Sunderland,54.911944,-1.383333,Light,I witnessed a small orange light around an aeroplanes chem. trail.
18/07/2006,England,Huntingdon,52.333333,-0.183333,Unknown,Intermiant stationary red light in nigth sky (NOT aircraft strobe light)
18/07/2006,Wales,Stansty,53.05,-3,Circle,Teenager awoken by strange sounds and lights.
18/07/2006,England,West Northamptonshire,52.355518,-1.17432,Fireball,Glowing UFO seen
18/07/2006,England,Northwich,53.266667,-2.5,Sphere,spherical moving object in sky ranging from fast to static  spherical object high in sky travelling slowly at apparently the same altit
18/07/2006,England,Stoke,53,-2.183333,Circle,Circular in shape and grey in colour&#44 two huge very bright lights in it.
18/07/2006,England,Brighton,50.833333,-0.15,Light,Bright green and fast-moving light seen above Brighton&#44 Sussex&#44 UK.
18/07/2006,England,Isle of Wight,50.666667,-1.333333,Light,Greeny Blue bright large opposing triangular shaped light that dissappeared very very fast
19/07/2006,England,Park Central,52.466667,-1.916667,Sphere,half circale with 3 bumps on it
19/07/2006,England,City of London,51.514125,-0.093689,Light,Blue orb-thing with orange tail scared me
19/07/2006,England,Mountsorrel,52.740123,-1.140593,Fireball,long fire streak changing to  multiple colours
24/07/2006,England,Hardham,50.95,-0.516667,Light,A white light travelling due north suddeny travelled upwards and out of sight
25/07/2006,England,Boston,52.983333,-0.016667,Circle,Silver disk emitting yellow light seen over Boston&#44 Lincolnshire&#44 England.
26/07/2006,England,Southampton,50.9,-1.4,Cross,1white cross moving to the west no trail of any form.
27/07/2006,Wales,Pennar,51.691944,-4.950833,Disk,Black disc shaped object flying across Pembroke Dock.
27/07/2006,England,Stevenage,51.916667,-0.216667,Light,two lights koving together at low altitude moving north to east
28/07/2006,England,Manchester,53.5,-2.216667,Triangle,black ufo orange afterglow fotball pich size wow
30/07/2006,England,Sunderland,54.911944,-1.383333,Circle,A strange white object appeared in the sky on two seperate occasions.
30/07/2006,England,Folkestone,51.083333,1.183333,Triangle,UK signting - A pitch black object against the background grey of the sky&#44 followed by a triangle of lights
31/07/2006,England,Beeby,52.664913,-1.034894,Egg,Egg shaped 20+ ufo&#39s crash landing on runway.
04/08/2006,Wales,Nelson,51.653333,-3.284444,Formation,About 6 crafts in what looked like olive leaf shapes in formation covered an area of country in lancashire&#44 england
05/08/2006,England,City of London,51.514125,-0.093689,Circle,Strange black Object videotaped near plane in Windsor&#44 England.
11/08/2006,England,Northampton,52.25,-0.883333,Light,possible adbduction&#44 definate sighting
13/08/2006,England,Clevedon,51.435278,-2.8525,Sphere,round object out of control seen over Clevedon
14/08/2006,Scotland,Bathgate,55.9,-3.633333,Triangle,triangle of lights seen very high over Central Scotland
16/08/2006,England,Newcastle upon Tyne,54.988056,-1.619444,Changing,our very close encounter
18/08/2006,England,Eastbourne,50.8,0.233333,Disk,objects appear most nghts when the sky is clear
21/08/2006,England,Shalford,51.216667,-0.566667,Circle,The object was seen at Newlands Corner Guildford Surrey U.K. The spherical object was travelling at a constant speed of about 50 ki
21/08/2006,Wales,Hope,53.116667,-3.033333,Light,single bright light travelling over Derbyshire
21/08/2006,Scotland,Carrington,55.833333,-3.083333,Light,a bright light in the southtern sky&#44 brighter than Venus would be but about the same size moving from west to east dropping slightly as
22/08/2006,Scotland,Glasgow,55.833333,-4.25,Circle,Sighting near to Glasgow Scotland by police officers.
24/08/2006,England,Dalton-in-Furness,54.156887,-3.1782,Circle,Red&#44blue and green lights flashing over Dalton.
25/08/2006,Wales,Cardiff,51.5,-3.2,Triangle,prototype Jet flying in cardiff?
26/08/2006,England,The Green,51.833333,0.583333,Fireball,2 objects of orange colour&#44moving with no noise
27/08/2006,England,Blackpool,53.816667,-3.05,Light,Fireball over Blackpool England 9.45pm 27/08/06
01/09/2006,England,Morecambe,54.066667,-2.833333,Light,an object with no clear shape&#44 travelling fast&#44 low&#44 silent&#44 with a very bright light/glow that appeared out of nowhere
02/09/2006,England,Bristol,51.45,-2.583333,Other,UFO Seen in Bristol&#44 England september 2nd 06
08/09/2006,England,Claverham,51.388168,-2.822503,Circle,Over 30 orange balls moved evenly spaced at a steady slow speed in a North or Northwest direction.
09/09/2006,England,Knaresborough,54,-1.5,Light,8 orange lights in the sky in formation
10/09/2006,England,Bristol,51.45,-2.583333,Oval,we were led on our backs looking out for&quot;shooting stars&quot; it appearded out of no where and had a orange brown colour to it it moved very
15/09/2006,Scotland,Aberdeenshire,57.166667,-2.666667,Light,Possibly an excellent example of  NOTAF space/time continuum shift.
16/09/2006,England,Nottingham,52.966667,-1.166667,Fireball,a fire ball no sudden movements moving vertical slowly
21/09/2006,England,Stanley,53.7,-1.483333,Light,OBJECT INTENSFIES IN BRIGHTNESS MOVES AND DISAPPEARS
24/09/2006,England,Leeds,53.8,-1.583333,Circle,a circle hovering black tinted curve with lights around it. near the pavement it let off a green beem
24/09/2006,England,Manchester,53.5,-2.216667,Light,Bright glowing object moved slowly across the night sky
25/09/2006,England,Salisbury,51.066667,-1.783333,Oval,Faint blue-grey object seen floating over Stonehenge Sept 25th 2006
25/09/2006,Scotland,Rutherglen,55.828972,-4.224269,Other,MOVING STARS:OR ARE THEY?
29/09/2006,Scotland,Motherwell,55.783333,-4,Other,I SAW A HALF MOON SHAPE WITH A PIECE MISSING&#44THE MISSING PIECE WAS FLOATING BELOW HOVERING UP LIKE A FEATHER TOWARD THE HALF MOON.IT WA
29/09/2006,Scotland,Motherwell,55.783333,-4,Other,SAW  TWO BRIGHT ORANGE SHAPES WHICH LATER JOINED CREATING A HALF MOON SHAPE.
03/10/2006,Scotland,Glasgow,55.833333,-4.25,Fireball,Unusual Meteorite over Scottish Campsies?
04/10/2006,England,Sunderland,54.911944,-1.383333,Circle,Strange orange object spotted and photographed over Durham&#44 England
07/10/2006,England,Two Dales,53.166667,-1.583333,Fireball,3 fireballs&#44 2 traveling in close formation&#44 1 some distance away&#44 maybe 500 m. They suddenly veered away and out of sight.
09/10/2006,England,Stoke,53,-2.183333,Light,i saw these&#39s craft more than once they moved fast and with no sound and orange collour.and again a week later&#33&#33 ((Possible hoax.  PD))
10/10/2006,England,Crownhill,50.396389,-4.138611,Formation,they were right above me very small almost like minni stars and they were circling round sommothing and came closer and further away an
11/10/2006,England,Garden City,51.816667,-1.283333,Formation,Shape of object wasn&#39t wisible. Light spots shine in triangular shape
19/10/2006,England,City of London,51.514125,-0.093689,Light,19/10/06 - Wood Green&#44 London&#44 United Kingdom - Brilliant White pulsating object in the clouds
23/10/2006,England,Wimborne Minster,50.800657,-1.984495,Sphere,Two silver spheres travelling through the sky.
24/10/2006,England,Rugby,52.370878,-1.265032,Light,Two bright lights approx size of footballs flying parallel to each other&#44 one slightly higher than the other both lights flickering lik
26/10/2006,England,Stoke,53,-2.183333,Sphere,((HOAX??))  3 orbs 1 orange 2 white
26/10/2006,England,Northampton,52.25,-0.883333,Fireball,bright white object travelling accross the sky and in a flash it was gone
31/10/2006,England,Manchester,53.5,-2.216667,Diamond,u.f.o grounds planes over manchester.
04/11/2006,England,Overtown,51.516667,-1.783333,Cigar,a POSSIBLE major ufo sighting in the Swindon area of wiltshire&#44 UK
04/11/2006,England,Overtown,51.516667,-1.783333,Cigar,A shocking and unexplainable sighting - perhaps a major sighting event.
04/11/2006,England,Humberston Grange,53.533333,-0.05,Light,Driving back from a fireworks display along the A16&#44 which is a poorly lit road&#44 saw 3 objects which looked like candle flames&#44 globula
04/11/2006,England,Overtown,51.516667,-1.783333,Triangle,3 reddish/orange diffused lights in the configuaration of &quot;an imperial star destroyer&quot;
04/11/2006,England,Allesley,52.416667,-1.55,Light,Seven orange lights following each other
04/11/2006,England,Allesley,52.416667,-1.55,Circle,line of light UFO
05/11/2006,England,Westbury,51.26,-2.1875,Light,orange light moving west to east over westbury wilts &#33
05/11/2006,England,Tapton,53.25,-1.416667,Light,2 amber coloured lights sighted over claycross in the east midlands in england
05/11/2006,Scotland,Hardgate,54.988285,-3.857784,Unknown,5TH NOV 2006&#44  BRIGHT BALL OF LIGHT PROCIDED WITH ANOTHER BALL OF LIGHT FOLLOWING OTHER ONE
17/11/2006,England,Trowbridge,51.318889,-2.208611,Circle,U.F.O.sighting in Wiltshire
18/11/2006,England,Brighton,50.833333,-0.15,Light,Four bright lights in a loose formation
21/11/2006,Wales,Marian Mills,53.3,-3.383333,Other,strange interference
22/11/2006,England,West Northamptonshire,52.355518,-1.17432,Unknown,2 flying objects close to England in front of the airplane
23/11/2006,Northern Ireland,Newcastle,54.2,-5.883333,Sphere,Diamond shape in Sky
24/11/2006,Scotland,Kirkcaldy,56.116667,-3.166667,Light,long white line like shooting star but slow and thicker and same shape viewed from kirkcaldy scotland
24/11/2006,England,City of London,51.514125,-0.093689,Flash,Intense light over East London 24th Novemeber 06
25/11/2006,England,Norwich,52.633333,1.3,Disk,the 3 discs travelled in a circle and turned to sparks
25/11/2006,England,Nottingham,52.966667,-1.166667,Flash,Flashes Over Nottingham
25/11/2006,England,Stevenage,51.916667,-0.216667,Triangle,Mazing
26/11/2006,Wales,Llandudno,53.333333,-3.833333,Cigar,silver cigar shaped craft daylight llanduno north wales
28/11/2006,Wales,Glan Conwy,53.268083,-3.7935,Sphere,Sphere full of golden lights with larger flashing golden light in centre travelling at speed &amp; height of helicopter from East to West.
29/11/2006,England,Salisbury,51.068785,-1.794472,Triangle,sighted huge triagular ufo with white lights each corner plus large red light centre misty light trail at rear
29/11/2006,England,West Northamptonshire,52.355518,-1.17432,Fireball,a glowing ball of light fading and coming back&#44 stationary and moving&#44passing behind trees and past the local tv mast
03/12/2006,England,Aylesbury,51.816667,-0.8,Oval,oval object in aylesbury
11/12/2006,England,Park Central,52.466667,-1.916667,Egg,Bright blue&#44 white egg shaped light flying very fast and low from right to left of my sight for 2 seconds in Sutton coldfied England.
11/12/2006,England,Park Central,52.466667,-1.916667,Light,11/12/06&#44 22.50. Green light&#44&#44 travelling fast&#44 5 seconds view over Birmingham UK
11/12/2006,England,Doncaster,53.533333,-1.116667,Light,22:58 hours&#44 A bright light traveling 1000s of miles a hour&#44 so low and so quite&#44 going over the horizon &#44 it wasen&#39t a shooting star i
11/12/2006,England,Park Central,52.466667,-1.916667,Flash,bright light travelling at collosul speed .it seemed about 200yrds from the ground . with whooshing noise.
12/12/2006,Scotland,Coatbridge,55.866667,-4.033333,Oval,Round&#44 bright greem&#44 bright green oval egg shaped shooting upwards into the sky with green mist trail
12/12/2006,Scotland,Coatbridge,55.866667,-4.033333,Circle,Double sighting
15/12/2006,England,Burslem,53.045665,-2.196734,Other,ship could be seen in clouds but vanished into open sky?
20/12/2006,England,Stockport,53.4,-2.15,Diamond,As I was making my home from some pre-christmas celebrations&#44 I could make out a light above the fog.  It was jiggling about at break n
20/12/2006,England,Liverpool,53.416667,-3,Disk,A string of light chasing in the sky (Madness)
22/12/2006,England,Crawley,51.153662,-0.182063,Triangle,Black triangle sighting - via strange white light effects
26/12/2006,Scotland,Glasgow,55.833333,-4.25,Light,Orange pulsing light - moved erratically then went straight up and disappeared.
27/12/2006,England,Bishops Castle,52.5,-3,Sphere,Two moon sized orange globes hanging in the sky in countryside above hills which were alongside each other then shot off at speed and d
28/12/2006,England,Nottingham,52.966667,-1.166667,Sphere,UK orange sphere
29/12/2006,England,City of London,51.514125,-0.093689,Egg,just a light getting closer and closer then dissapered.
01/01/2007,England,,51.608139,0.10079,Triangle,In clear daylight three white lights in triangular formation very high in sky moving eastwards.
01/01/2007,England,Welwyn Garden City,51.8,-0.2,Oval,4 Red lights seen over Welwyn Garden City in Hertfordshire England
02/01/2007,England,Blossomfield,52.416667,-1.783333,Cigar,cigar shape with fourteen blue lights
03/01/2007,Wales,Norton,52.3,-3.016667,Sphere,want to know of other sightings tonight
